platform,type,id,parent_id,url,author,title,text,like_count,reaction_count,view_count,retweet_count,reply_count,comment_count,source,timestamp,parties_mentioned,is_kongu_related,nlp_sentiment,nlp_sentiment_score,nlp_trend_score,region
youtube,post,9-nUMGrLuQ0,,https://www.youtube.com/watch?v=9-nUMGrLuQ0,Malaimurasu Tv 24X7,DMK வேட்பாளர் | Erode Modakurichi | Stalin | TN Election News,,,,120054,,,,scrapy_youtube,2026-03-30T21:58:28.869242,"dmk,admk",True,neutral,0.5856,0.9302,erode
youtube,post,a_F5oqZA1MU,,https://www.youtube.com/watch?v=a_F5oqZA1MU,PuthiyathalaimuraiTV,DMK MP Tiruchi Siva Full Speech In DMK Conference At Erode | #MKStalin #DMK #TrichySiva #Karunanidhi,,,,289370,,,,scrapy_youtube,2026-03-30T21:58:28.869242,"dmk,admk",True,neutral,0.5189,0.9302,erode
youtube,post,ZCHyHRgYBN8,,https://www.youtube.com/watch?v=ZCHyHRgYBN8,India Today,TVK Chief Vijay Brands DMK 'Evil Force' At Erode Rally; Ex-Minister Sengottaiyan Joins Party,,,,4044,,,,scrapy_youtube,2026-03-30T21:58:28.869242,"dmk,admk,tvk",True,negative,0.5616,1.3953,erode
youtube,post,Hgz39MI-92c,,https://www.youtube.com/watch?v=Hgz39MI-92c,Malaimurasu Tv 24X7,🔴 LIVE : DMK வேட்பாளர் | Erode Modakurichi | Stalin | TN Election News,,,,7909,,,,scrapy_youtube,2026-03-30T21:58:28.869242,"dmk,admk",True,neutral,0.6977,0.9302,erode
youtube,post,dvP0DxgonaA,,https://www.youtube.com/watch?v=dvP0DxgonaA,PuthiyathalaimuraiTV,விஜய் பேச்சு- கொந்தளித்த திமுக | TVK Vijay Full Speech | Erode  | DMK,,,,39854,,,,scrapy_youtube,2026-03-30T21:58:28.869242,"dmk,admk,tvk",True,neutral,0.6455,1.8605,erode
youtube,post,g3YpttKsB3M,,https://www.youtube.com/watch?v=g3YpttKsB3M,NewsTamil 24X7,SIR எதிர்ப்பு.. திமுக கூட்டணி ஆர்ப்பாட்டத்தில் சலசலப்பு.. | Erode | DMK Protest | SIR | TN Govt,,,,2879,,,,scrapy_youtube,2026-03-30T21:58:28.868696,"dmk,admk",True,negative,0.6776,0.4651,erode
youtube,post,q4nlrrFFyRU,,https://www.youtube.com/watch?v=q4nlrrFFyRU,Thanthi TV,DMK | Erode | ஈரோடு கிழக்கில் போட்டியிட ஆயத்தமாகும் திமுகவின் பழனியப்பா செந்தில்,,,,3493,,,,scrapy_youtube,2026-03-30T21:58:28.868696,"dmk,admk",True,neutral,0.5554,0.4651,erode
youtube,post,IsJPQFfiD4s,,https://www.youtube.com/watch?v=IsJPQFfiD4s,NewsTamil 24X7,Tvk Vijay Candidate List | Vijay changed the candidate list,,,,32746,,,,scrapy_youtube,2026-03-30T21:58:28.868696,"dmk,admk,tvk",False,neutral,0.6186,0.9302,unknown
youtube,post,Jn7HYvf68Zs,,https://www.youtube.com/watch?v=Jn7HYvf68Zs,Sathiyam News,Erode | MKStalin | DMK | ஈரோட்டில் முதலமைச்சர்... இன்று திறக்கப்படும் சிலை..,,,,6298,,,,scrapy_youtube,2026-03-30T21:58:28.868696,"dmk,admk",True,neutral,0.7208,0.9302,erode
youtube,post,XXYfu4Vnhz4,,https://www.youtube.com/watch?v=XXYfu4Vnhz4,KALAM TAMIL TV,ஈரோடு கிழக்கு யாருக்கு? திமுகவில் புதுமுகம் அறிமுகம். | Erode East DMK MLA ELECTION CANDIDATE list,,,,9086,,,,scrapy_youtube,2026-03-30T21:58:28.868696,"dmk,admk",True,neutral,0.8154,0.4651,erode
youtube,post,LYOGLAHgTFA,,https://www.youtube.com/watch?v=LYOGLAHgTFA,Malaimurasu Tv 24X7,'அறிக்கையை காப்பி அடிக்கும் ஈபிஎஸ்' - வெளுத்து வாங்கிய முத்துசாமி | EPS | ADMK | DMK | Erode,,,,224,,,,scrapy_youtube,2026-03-30T21:58:28.868696,"dmk,admk",True,negative,0.5199,1.3953,erode
youtube,post,5plKbwwPjy8,,https://www.youtube.com/watch?v=5plKbwwPjy8,Chanakyaa,Erode East எங்களுக்கு தான்! ADMK வேட்பாளர் அதிரடி | TN Elections 2026 | EPS | DMK | Stalin,,,,661,,,,scrapy_youtube,2026-03-30T21:58:28.868696,"dmk,admk",True,neutral,0.826,1.8605,erode
youtube,post,dcV67Ch8jtE,,https://www.youtube.com/watch?v=dcV67Ch8jtE,IBC Tamil,Karur & Erode-ல் யார் யாருக்கு வாய்ப்பு..? | DMK | ADMK | TVK | Kalam Kannum Vetpalargal | IBC Tamil,,,,14427,,,,scrapy_youtube,2026-03-30T21:58:28.868040,"dmk,admk,tvk",True,neutral,0.7242,1.3953,erode
youtube,post,OBBqsl_0RBg,,https://www.youtube.com/watch?v=OBBqsl_0RBg,Vikatan TV and Vikatan News,"Erode : ADMK, DMK, NTK, TVK யார் யாருக்கு சீட்டு? | TN Election 360 updates | Vikatan TV",,,,34616,,,,scrapy_youtube,2026-03-30T21:58:28.868040,"dmk,admk,tvk",True,neutral,0.8039,1.3953,erode
youtube,post,jEMAcAEO2WY,,https://www.youtube.com/watch?v=jEMAcAEO2WY,NewsTamil 24X7,Erode East | களத்தில் இணையாத திமுக-தேமுதிக.! ஆடியோக்களுடன் OPEN STATEMENT.! | DMK DMDK Alliance,,,,32241,,,,scrapy_youtube,2026-03-30T21:58:28.868040,"dmk,admk",True,neutral,0.6172,0.4651,erode
youtube,post,ddU7qadvW3o,,https://www.youtube.com/watch?v=ddU7qadvW3o,RV Charanya,ஈரோடு Dmk வேட்பாளர்கள் | Stalin டிக் செய்த 3 பேர்! | யாருக்கு வாய்ப்பு ? | Dmk candidates 2026,,,,33173,,,,scrapy_youtube,2026-03-30T21:58:28.868040,"dmk,admk",False,neutral,0.8259,0.9302,unknown
youtube,post,mZBRPHYO0q8,,https://www.youtube.com/watch?v=mZBRPHYO0q8,Thanthi TV,Erode | DMK | BJP | திமுகவை வென்ற  பாஜக - அந்த சின்ன வித்தியாசம்.. 2026ல் யார்?,,,,7965,,,,scrapy_youtube,2026-03-30T21:58:28.868040,"dmk,admk",True,neutral,0.7304,0.4651,erode
youtube,post,Xov5ayshipA,,https://www.youtube.com/watch?v=Xov5ayshipA,India Today,TVK Chief Vijay Calls DMK 'Evil Force' At Erode Rally; Ex-AIADMK Leader Sengottaiyan Joins Party,,,,10723,,,,scrapy_youtube,2026-03-30T21:58:28.868040,"dmk,admk,tvk",True,negative,0.6363,2.3256,erode
youtube,post,hzzHTs_YRhk,,https://www.youtube.com/watch?v=hzzHTs_YRhk,NewsTamil 24X7,DMK | Election Campaign | Minister | Erode | DMK starts election campaign with a bang,,,,9024,,,,scrapy_youtube,2026-03-30T21:58:28.867497,"dmk,admk",True,positive,0.4265,0.4651,erode
youtube,post,8a3td_y8928,,https://www.youtube.com/watch?v=8a3td_y8928,ABP Nadu,Erode East DMK Candidate | ஈரோடு கிழக்கு யாருக்கு?முட்டிமோதும் திமுகவினர் ரேஸில் முந்தும் கவுன்சிலர்,,,,4777,,,,scrapy_youtube,2026-03-30T21:58:28.867497,"dmk,admk",True,neutral,0.6391,0.4651,erode
youtube,post,ILZQP5paNqc,,https://www.youtube.com/watch?v=ILZQP5paNqc,NewsTamil 24X7,"RDX | 2006, 2016 தேர்தல் முடிவுகள் 2026ல் எது எதிரொலிக்கும்? | DMK | TVK | ADMK | Election 2026",,,,3077,,,,scrapy_youtube,2026-03-30T21:58:26.247887,"dmk,admk,tvk",True,neutral,0.8336,1.3953,unknown
youtube,post,9g44BRjeRMk,,https://www.youtube.com/watch?v=9g44BRjeRMk,Sun News,அதிமுக ஒன்றிய செயலாளர் செய்த அதிர்ச்சி செயல்.. ஆட்சியர் அலுவலகம் ஓடிவந்த மக்கள் | ADMK | Tiruppur,,,,3152,,,,scrapy_youtube,2026-03-30T21:58:26.247887,"dmk,admk",True,negative,0.46,1.8605,tiruppur
youtube,post,TwfqDbMnyOM,,https://www.youtube.com/watch?v=TwfqDbMnyOM,PuthiyathalaimuraiTV,#BIGBREAKING: EPS-க்கு எதிராக களமிறங்கிய தொண்டர்கள் | admk | eps | Tiruppur,,,,24396,,,,scrapy_youtube,2026-03-30T21:58:26.247887,"dmk,admk",True,neutral,0.4903,1.8605,tiruppur
youtube,post,Tobqa05-dRQ,,https://www.youtube.com/watch?v=Tobqa05-dRQ,LTP - Lets Talk Politics,Tiruppur (North) MLA - K  Vijayakumar - AIADMK (2021 - 2026),,,,238,,,,scrapy_youtube,2026-03-30T21:58:26.247887,"dmk,admk,tvk",True,neutral,0.7662,2.3256,tiruppur
youtube,post,BCr0UCFs9BA,,https://www.youtube.com/watch?v=BCr0UCFs9BA,Vikatan TV and Vikatan News,"Chennai மாவட்ட தொகுதிகள் | ADMK, DMK, TVK, NTK யார் யாருக்கு சீட்டு? | TN Elections 360 updates",,,,20921,,,,scrapy_youtube,2026-03-30T21:58:26.247887,"dmk,admk,tvk",True,neutral,0.8649,1.3953,chennai
youtube,post,_WnbrKLUmU0,,https://www.youtube.com/watch?v=_WnbrKLUmU0,The News Minute,ADMK MLAs fight on stage at event in Tiruppur,,,,115072,,,,scrapy_youtube,2026-03-30T21:58:26.247887,"dmk,admk",True,neutral,0.6927,1.3953,tiruppur
youtube,post,Am07_U6IcmE,,https://www.youtube.com/watch?v=Am07_U6IcmE,NewsTamil 24X7,#JUSTIN || திமுக MLA எடுத்த முடிவு! - திருப்பூரில் பரபரப்பு! | Tiruppur | DMK MLA,,,,12534,,,,scrapy_youtube,2026-03-30T21:58:26.247887,"dmk,admk",True,neutral,0.7911,0.9302,tiruppur
youtube,post,De7y6uDRxu4,,https://www.youtube.com/watch?v=De7y6uDRxu4,NewsJ,திருப்பூரில் அதிமுக சார்பில் மாபெரும் கண்டன ஆர்ப்பாட்டம்... | ADMK Protest | Tiruppur | NewsJ,,,,875,,,,scrapy_youtube,2026-03-30T21:58:26.246885,"dmk,admk",True,negative,0.6896,1.8605,tiruppur
youtube,post,1lMlC26UBoU,,https://www.youtube.com/watch?v=1lMlC26UBoU,NewsTamil 24X7,திமுக மகளிர் மாநாடு.. விறுவிறுப்பாக தயாராகும் திடல் | Tiruppur | DMKMeeting,,,,3554,,,,scrapy_youtube,2026-03-30T21:58:26.246885,"dmk,admk",True,neutral,0.6108,0.9302,tiruppur
youtube,post,2Vvzn99Nk48,,https://www.youtube.com/watch?v=2Vvzn99Nk48,Gem Television,NDA கூட்டணி இடங்கள் முடிவு ? அதிமுக - 165 பாஜக - 31 | ADMK Candidate List | TN Election 2026 | EPS,,,,19120,,,,scrapy_youtube,2026-03-30T21:58:26.246885,"dmk,admk",True,neutral,0.8808,1.8605,unknown
youtube,post,60pho4WjuvU,,https://www.youtube.com/watch?v=60pho4WjuvU,News7 Tamil,Seeman questions DMK and AIADMK at his election campaign at Tirupur | News7 Tamil,,,,1023,,,,scrapy_youtube,2026-03-30T21:58:26.246885,"dmk,admk",True,neutral,0.6672,1.3953,tiruppur
youtube,post,64gGl45a_Uw,,https://www.youtube.com/watch?v=64gGl45a_Uw,NewsTamil 24X7,குத்தாட்டம் போட்ட பெண்கள் - குலுங்கிய திருப்பூர்.. களைகட்டிய திமுக மாநாடு | Dmk Manadu,,,,24608,,,,scrapy_youtube,2026-03-30T21:58:26.246885,"dmk,admk",True,neutral,0.4774,0.9302,unknown
youtube,post,28-dBT4V4FI,,https://www.youtube.com/watch?v=28-dBT4V4FI,PuthiyathalaimuraiTV,திருப்பூரை சிங்கப்பூராக மாற்றுவதே எங்கள் நோக்கம்: செங்கோட்டையன் | #ADMK #BJP #Tiruppur,,,,2107,,,,scrapy_youtube,2026-03-30T21:58:26.246885,"dmk,admk",True,neutral,0.6686,1.3953,tiruppur
youtube,post,i_YmaC4LgvE,,https://www.youtube.com/watch?v=i_YmaC4LgvE,Sathiyam News,🔴LIVE: திருப்பூர் திமுக மாநாடு - CM ஸ்டாலின் SPEECH |  M.K.Stalin |DMK Tirupattur,,,,9868,,,,scrapy_youtube,2026-03-30T21:58:26.246885,"dmk,admk",True,neutral,0.8122,1.8605,salem
youtube,post,xVX6C7U1RE8,,https://www.youtube.com/watch?v=xVX6C7U1RE8,IBC Tamil,கோவை மாவட்டம் யார் பக்கம்..? | DMK | ADMK | BJP | TVK | NTK | SenthilBalaji vs SP Velumani | IBC,,,,64514,,,,scrapy_youtube,2026-03-30T21:58:26.245884,"dmk,admk,tvk",True,neutral,0.6432,1.3953,unknown
youtube,post,dQT4M-JwQW4,,https://www.youtube.com/watch?v=dQT4M-JwQW4,Gem Television,AIADMK Candidate list | EPS | அதிமுகவின் வேட்பாளர் பட்டியல் வெளியீடு | Tamilnadu elections 2026,,,,6436,,,,scrapy_youtube,2026-03-30T21:58:26.245884,"dmk,admk",True,neutral,0.8748,2.3256,tamil_nadu_general
youtube,post,b6vxZ79k1gw,,https://www.youtube.com/watch?v=b6vxZ79k1gw,King 360,திருப்பூர் தெற்கு தொகுதியின் உத்தேச வேட்பாளர் யார் ? | Tiruppur  South Constituency Candidate List,,,,3907,,,,scrapy_youtube,2026-03-30T21:58:26.245884,"dmk,admk",True,neutral,0.8173,0.9302,tiruppur
youtube,post,zGsM9MkzApw,,https://www.youtube.com/watch?v=zGsM9MkzApw,PuthiyathalaimuraiTV,#BIGBREAKING | அதிமுக வேட்பாளர் பட்டியல் வெளியீடு | ADMK | EPS | TN Election 2026,,,,20070,,,,scrapy_youtube,2026-03-30T21:58:26.245884,"dmk,admk",True,neutral,0.8161,1.8605,unknown
youtube,post,SEfAo05UMzg,,https://www.youtube.com/watch?v=SEfAo05UMzg,IBC Tamil,"சீனியர்களுக்கு கல்தா..! ஜூனியர்களுக்கு டிக்..! Tirupur-ல் யார் யாருக்கு சீட்? DMK, ADMK | IBC Tamil",,,,45982,,,,scrapy_youtube,2026-03-30T21:58:26.243890,"dmk,admk",True,neutral,0.7043,0.9302,tiruppur
youtube,post,cfy3YDJeK14,,https://www.youtube.com/watch?v=cfy3YDJeK14,NewsTamil 24X7,#BREAKING || Aiadmk Candidate List | தொகுதி மாறிய Ex. அமைச்சர்கள் யார்? - மிகப்பெரிய திருப்பம்,,,,23654,,,,scrapy_youtube,2026-03-30T21:58:26.243890,"dmk,admk",True,neutral,0.7767,1.3953,unknown
youtube,post,1n_Rm3KFo6k,,https://www.youtube.com/watch?v=1n_Rm3KFo6k,IBC Tamil,கொங்கு வெள்ளாள கவுண்டர் ஓட்டு எடப்பாடியாருக்கு விழாது..! | Thaniyarasu Interview | EPS | ADMK Issue,,,,1789,,,,scrapy_youtube,2026-03-30T21:58:23.482591,"dmk,admk,tvk",True,neutral,0.6345,1.3953,salem
youtube,post,XJMjHYT6jdc,,https://www.youtube.com/watch?v=XJMjHYT6jdc,Sun News,பெரிதும் எதிர்பார்க்கப்பட்ட மேற்கு மண்டலத்தில் திமுக அபார வெற்றி | kongu belt,,,,41935,,,,scrapy_youtube,2026-03-30T21:58:23.482591,tvk,False,positive,0.4613,0.0,unknown
youtube,post,SBdUCP_YZvg,,https://www.youtube.com/watch?v=SBdUCP_YZvg,Neerthirai,தனியார் மருத்துவமனைகளில் oxygen supply  நிறுத்தம் Velmurugan TVK | Kongu ER Eswaran,,,,2895,,,,scrapy_youtube,2026-03-30T21:58:23.482591,tvk,False,neutral,0.669,0.4651,unknown
youtube,post,HdfRUu3jZBA,,https://www.youtube.com/watch?v=HdfRUu3jZBA,News18 Tamil Nadu,"DMK Candidate Update | ""கரூர், நாமக்கல் மாவட்ட திமுக வேட்பாளர்கள் யார்?"" | TN Assembly Election 2026",,,,48023,,,,scrapy_youtube,2026-03-30T21:58:23.482591,"dmk,tvk",False,neutral,0.8604,0.4651,tamil_nadu_general
youtube,post,XdKgMTRF0F8,,https://www.youtube.com/watch?v=XdKgMTRF0F8,Sun News,TN Election 2026 | தவெக ரகசியத்தை அம்பலப்படுத்திய கொங்கு ஈஸ்வரன் | Kongu Eswaran Interview | BJP,,,,19008,,,,scrapy_youtube,2026-03-30T21:58:23.481317,tvk,False,neutral,0.6286,0.0,unknown
youtube,post,GZuXXmGWjus,,https://www.youtube.com/watch?v=GZuXXmGWjus,PuthiyathalaimuraiTV,🔴LIVE | TVK Vijay Erode Meeting | TVK Vijay Campaign | Vijay Speech | Vijay Speech | | Sengottaiyan,,,,171417,,,,scrapy_youtube,2026-03-30T21:58:23.481317,tvk,True,neutral,0.745,0.9302,erode
youtube,post,DYkWbfHnMKY,,https://www.youtube.com/watch?v=DYkWbfHnMKY,Ko Pa Se,கொங்கு யாருக்கு : அதிமுக கோட்டையில் திமுக கொடி ? | 2026 தேர்தல் ரிப்போர்ட் | ADMK | DMK | TVK | BJP,,,,990,,,,scrapy_youtube,2026-03-30T21:58:23.481317,"dmk,admk,tvk",False,neutral,0.8023,1.8605,unknown
youtube,post,RvDYyorr8OE,,https://www.youtube.com/watch?v=RvDYyorr8OE,NewsTamil 24X7,🔴LIVE : கொங்கு மண்ணில் விஜய்..களத்தில் செங்கோட்டையன்| TVK meeting Erode | K.A.Sengottaiyan,,,,20374,,,,scrapy_youtube,2026-03-30T21:58:23.481317,tvk,True,neutral,0.7282,0.9302,erode
youtube,post,a63yg9YxJ1A,,https://www.youtube.com/watch?v=a63yg9YxJ1A,NewsTamil 24X7,TVK Erode vijay meeting | கொங்கு மண்ணில் விஜய் | TVKVijay | TVKVijayCampaign,,,,3036,,,,scrapy_youtube,2026-03-30T21:58:23.481317,tvk,True,neutral,0.7135,1.3953,erode
youtube,post,J5TkDD5R4WI,,https://www.youtube.com/watch?v=J5TkDD5R4WI,Jana naayagan,Unga vijay maanadu song | maanadu 2.0 son#tvk #tvksong ,,,,681114,,,,scrapy_youtube,2026-03-30T21:58:23.481317,tvk,False,neutral,0.5906,0.9302,unknown
youtube,post,_G7xNC1KBS8,,https://www.youtube.com/watch?v=_G7xNC1KBS8,Cineulagam,"Nakkalites Prasanna, who played Rajini, AK, Vijay in Kongu Slang, has made a splash 🔥 Gods & Sold...",,,,6525,,,,scrapy_youtube,2026-03-30T21:58:23.481317,tvk,False,positive,0.6242,0.4651,unknown
youtube,post,aSvgVsCHPzA,,https://www.youtube.com/watch?v=aSvgVsCHPzA,JFW Binge,DMK MK Stalin vs TVK Vijay Political War Begins🔥Rangaraj Pandey Drops Political Bomb💥Full Goosebumps,,,,1152111,,,,scrapy_youtube,2026-03-30T21:58:23.481317,"dmk,tvk",False,neutral,0.3905,1.8605,unknown
youtube,post,1QkItpY3Zog,,https://www.youtube.com/watch?v=1QkItpY3Zog,IBC Tamil,TVK கொங்குமண்டலத்தில் தாக்கத்தை ஏற்படுத்துமா..? |E.R.Eswaran | TVK Vijay | Sengottaiyan | KMDK | IBC,,,,10546,,,,scrapy_youtube,2026-03-30T21:58:23.481317,tvk,False,negative,0.4951,0.9302,unknown
youtube,post,NQ5lC5teNOk,,https://www.youtube.com/watch?v=NQ5lC5teNOk,NewsTamil 24X7,NewsTamil Kazhugu | கொங்கு மண்டலத்தில் அதிமுகவின் அடுத்த விக்கெட் | TVK Vijay | Sengottaiyan | EPS,,,,32000,,,,scrapy_youtube,2026-03-30T21:58:23.481317,"admk,tvk",False,neutral,0.7348,1.8605,unknown
youtube,post,l0aEmOM-tYM,,https://www.youtube.com/watch?v=l0aEmOM-tYM,Tamilnadu Now,செங்கோட்டையனுக்கு செக் வைத்த எடப்பாடி! | Election Now 2026  | Gobichettipalayam | TVK |ADMK,,,,14888,,,,scrapy_youtube,2026-03-30T21:58:23.481317,"dmk,admk,tvk",True,neutral,0.5505,1.3953,erode
youtube,post,xVX6C7U1RE8,,https://www.youtube.com/watch?v=xVX6C7U1RE8,IBC Tamil,கோவை மாவட்டம் யார் பக்கம்..? | DMK | ADMK | BJP | TVK | NTK | SenthilBalaji vs SP Velumani | IBC,,,,64514,,,,scrapy_youtube,2026-03-30T21:58:23.481317,"dmk,admk,tvk",False,neutral,0.6432,1.3953,unknown
youtube,post,RNjka4o0ZWk,,https://www.youtube.com/watch?v=RNjka4o0ZWk,Jaya Plus,டிடிவி தினகரனுடன் தமிழ்நாடு கொங்கு இளைஞர் பேரவை தலைவர் தனியரசு சந்திப்பு |Thaniyarasu |TTVDhinakaran,,,,3833,,,,scrapy_youtube,2026-03-30T21:58:23.481317,tvk,False,neutral,0.7098,0.0,unknown
youtube,post,4Ojay_XFtXA,,https://www.youtube.com/watch?v=4Ojay_XFtXA,Thanthi TV,🔴LIVE :TVK Vijay Erode Meeting | tvk vijay Campaign | sengottaiyan | N. Anand | Aadhav Arjuna,,,,32423,,,,scrapy_youtube,2026-03-30T21:58:23.481317,tvk,True,neutral,0.6521,0.9302,erode
youtube,post,auGsO_yFRqU,,https://www.youtube.com/watch?v=auGsO_yFRqU,Polimer News,🔴LIVE : TVK Vijay | கொங்கு மண்டலத்தில் உங்கள் விஜய் | தொடர் நேரலை,,,,1075809,,,,scrapy_youtube,2026-03-30T21:58:23.480287,tvk,False,neutral,0.9091,1.3953,unknown
youtube,post,Dy-JQ7Y4WDg,,https://www.youtube.com/watch?v=Dy-JQ7Y4WDg,NewsTamil 24X7,🔴LIVE: தவெக வேட்பாளர்கள் அறிவிப்பு  | TVK Election Candidate List | TVK Vijay | Election 2026,,,,127445,,,,scrapy_youtube,2026-03-30T21:58:23.480287,tvk,False,neutral,0.908,0.9302,unknown
youtube,post,4fsBI2SJMiE,,https://www.youtube.com/watch?v=4fsBI2SJMiE,SonyMusicSouthVEVO,Alangu - Kongu Song Video | Gunanidhi | Ajesh,,,,12415,,,,scrapy_youtube,2026-03-30T21:58:21.804176,,False,neutral,0.5375,0.0,unknown
youtube,post,sOHulu_snH8,,https://www.youtube.com/watch?v=sOHulu_snH8,King 360,கொங்கு மண்டலத்தில் வெற்றி யாருக்கு ? திமுக vs அதிமுக || 📊 TN Election 2026 Opinion Poll | Kongu Zone,,,,96485,,,,scrapy_youtube,2026-03-30T21:58:21.802770,admk,False,neutral,0.7874,0.4651,unknown
youtube,post,Zxwr3-A3qA8,,https://www.youtube.com/watch?v=Zxwr3-A3qA8,NewsTamil 24X7,#BREAKING || KMDK Candidates Announcement | Kongu Eswaran | KMDK Candidates Announcement!,,,,2948,,,,scrapy_youtube,2026-03-30T21:58:21.799477,,False,neutral,0.8491,0.0,unknown
youtube,post,j-817GF_AhU,,https://www.youtube.com/watch?v=j-817GF_AhU,Kongu Dheeran Manamalai,Why Only the Kongu Community? | Namma Kongu Series | Kongu Dheeran Manamalai,,,,321,,,,scrapy_youtube,2026-03-30T21:58:21.799477,,False,neutral,0.4665,0.0,unknown
youtube,post,F9SqUVLO6F4,,https://www.youtube.com/watch?v=F9SqUVLO6F4,Zee Telugu,KONGU BANGARAM | బంగారిని ఇంట్లోంచి పంపించేద్దాం!,,,,4958,,,,scrapy_youtube,2026-03-30T21:58:21.799477,,False,neutral,0.4117,0.0,unknown
youtube,post,99rM314N1yU,,https://www.youtube.com/watch?v=99rM314N1yU,Sudar - Tamil History,History of Kongu Gounders in Tamil,,,,1012,,,,scrapy_youtube,2026-03-30T21:58:21.799477,,False,neutral,0.5154,0.0,unknown
youtube,post,qRcwrYwLtRY,,https://www.youtube.com/watch?v=qRcwrYwLtRY,Glance Media,Grand Kongu Wedding | Vignesh & Veena | Wedding Film | #konguwedding #weddingfilm #coimbatorewedding,,,,73301,,,,scrapy_youtube,2026-03-30T21:58:21.799477,,False,neutral,0.6743,0.0,unknown
youtube,post,flL_bvhxcW0,,https://www.youtube.com/watch?v=flL_bvhxcW0,Zee Telugu,Kongu Bangaram Promo - 28 Mar 2026 - Mon to Sat 3:30 PM - Zee Telugu,,,,12997,,,,scrapy_youtube,2026-03-30T21:58:21.799477,,False,neutral,0.8081,0.0,unknown
youtube,post,sdopnGJZ06c,,https://www.youtube.com/watch?v=sdopnGJZ06c,Sudar - Tamil History,கொங்கு கவுண்டர்களின் சாம்ராஜ்யம் | Business Empires Of Kongu People In Tamil,,,,5388,,,,scrapy_youtube,2026-03-30T21:58:21.799477,,False,neutral,0.6433,0.0,unknown
youtube,post,Y0NNPX0xMCM,,https://www.youtube.com/watch?v=Y0NNPX0xMCM,The Debate,கோவை தெற்கில் செந்தில் பாலாஜி! திமுகவின் கொங்கு வியூகம் பலிக்குமா | The Debate | Kongu | DMK Vs ADMK,,,,14761,,,,scrapy_youtube,2026-03-30T21:58:21.798480,"dmk,admk",False,neutral,0.5389,0.9302,unknown
youtube,post,Up5SdzeWzO4,,https://www.youtube.com/watch?v=Up5SdzeWzO4,Zee Telugu,KONGU BANGARAM | జాన్సీ స్వయంగా వంట చేస్తోంది,,,,7643,,,,scrapy_youtube,2026-03-30T21:58:21.798480,,False,neutral,0.5231,0.0,unknown
youtube,post,cAJIA04BvhY,,https://www.youtube.com/watch?v=cAJIA04BvhY,Aganivi Kitchen,cute baby kongu tamil slang || coimbatore kongu baby,,,,185749,,,,scrapy_youtube,2026-03-30T21:58:21.798480,,True,neutral,0.461,0.0,coimbatore
youtube,post,U7f5U_Y_0VY,,https://www.youtube.com/watch?v=U7f5U_Y_0VY,Zee Telugu,Kongu Bangaram Promo - 30 Mar 2026 - Mon to Sat 3:30 PM - Zee Telugu,,,,6495,,,,scrapy_youtube,2026-03-30T21:58:21.798480,,False,neutral,0.8035,0.0,unknown
youtube,post,_4J6lRkGzRA,,https://www.youtube.com/watch?v=_4J6lRkGzRA,Reflect Voice,Kongu Nadu | Kantharaj | Kongu Nadu,,,,444376,,,,scrapy_youtube,2026-03-30T21:58:21.798480,,False,neutral,0.5035,0.0,unknown
youtube,post,vU5mxSkSOeE,,https://www.youtube.com/watch?v=vU5mxSkSOeE,Woke Side Stories,Reality of Kongu Region | Woke Side Stories | EP 6,,,,19175,,,,scrapy_youtube,2026-03-30T21:58:21.798480,,False,neutral,0.7247,0.0,unknown
youtube,post,xHEpwIbJHmM,,https://www.youtube.com/watch?v=xHEpwIbJHmM,Oneindia Tamil,History of Kongunadu l What was the contribution of the counters to the prosperity of Kongunadu? ...,,,,21836,,,,scrapy_youtube,2026-03-30T21:58:21.798480,,False,neutral,0.5461,0.0,unknown
youtube,post,cX8-2HVinh0,,https://www.youtube.com/watch?v=cX8-2HVinh0,kalingarayar News,palani baba speech about gounder  கொங்கு வேளாளக் கவுண்டர் பற்றி பழனிபாபா  #kongu #Vellalar #gounder,,,,25801,,,,scrapy_youtube,2026-03-30T21:58:21.798480,,False,neutral,0.5965,0.0,dindigul
youtube,post,ioUjKuKDx_M,,https://www.youtube.com/watch?v=ioUjKuKDx_M,Zee Telugu,KONGU BANGARAM | రవికి భోజనం విషయంలో కుటుంబ సభ్యుల వాగ్వాదం,,,,6464,,,,scrapy_youtube,2026-03-30T21:58:21.798480,,False,neutral,0.4632,0.0,unknown
youtube,post,71VYdoBKciU,,https://www.youtube.com/watch?v=71VYdoBKciU,YouTube_kvg,kongu velalar gounder political power#kongu_mass,,,,31599,,,,scrapy_youtube,2026-03-30T21:58:21.798480,,False,negative,0.5121,0.0,unknown
youtube,post,ok_BrwJPPH8,,https://www.youtube.com/watch?v=ok_BrwJPPH8,KONGUstatus official,kongu vellalar gounder 💚❤️ WhatsApp status video  #konguvellalagounder #kongustatus,,,,158500,,,,scrapy_youtube,2026-03-30T21:58:21.798480,,False,neutral,0.457,0.0,unknown
youtube,post,pJmf3AM-T4w,,https://www.youtube.com/watch?v=pJmf3AM-T4w,NewsTamil 24X7,🔴LIVE: TVK Vijay | திடீரென உள்ளே வந்த கார்..ஆடிப்போன விஜய்..  | TVK,,,,23385,,,,scrapy_youtube,2026-03-30T21:58:20.696889,"dmk,admk,tvk",False,neutral,0.6378,1.3953,unknown
