platform,type,id,parent_id,url,author,title,text,like_count,reaction_count,view_count,retweet_count,reply_count,comment_count,source,timestamp,parties_mentioned,is_kongu_related,nlp_sentiment,nlp_sentiment_score,nlp_trend_score,district
instagram,post,DWS5Q7Hk6YK,,https://www.instagram.com/tvkitwingz/reel/DWS5Q7Hk6YK/,v_sathyabama,,"""#voteforwhistle ! ஆள தகுதி இல்ல கட்சி திமுக..!  #sengotaiayan #உங்கவிஜய்_நா_வரேன் #tamilagavettrikazhagam #thalapathyvijay thiruporur  Join : @tvkitwingz @tvkthiruporur"".",1547,,,,,21,scrapling_instagram_profile,2026-04-15T02:08:57.861607,,False,neutral,0.5609,3.0,
instagram,post,DWRot-fjkRs,,https://www.instagram.com/tvktiruppur_offl/reel/DWRot-fjkRs/,v_sathyabama,,"""வெற்றித் திலகம்...திருப்பூர் வடக்கின் நம்பிக்கை! 🦁 ​பதவிகள் தேடி வந்தாலும், எதார்த்தம் மாறாமல் மக்களுடன் கைகோர்த்து நிற்கும் தன்னலமற்ற தலைவர். நமது தொகுதி வெற்றி  வேட்பாளர்  திருமதி. சத்தியபாமா அக்கா 🔥💪 . . . #tvktiruppur  #SathyabamaAkka #NorthConstituency #TiruppurNorth #Tvkfortn"".",,,,,,,scrapling_instagram_profile,2026-04-15T02:09:02.878173,,False,neutral,0.4769,3.0,
instagram,post,DWRlIODjzdM,,https://www.instagram.com/princy.emalda/p/DWRlIODjzdM/,v_sathyabama,,"""திருப்பூர் வடக்கு சட்ட மன்ற தொகுதியின் வெற்றி வேட்பாளர் அக்கா V.சத்தியபாமா அவர்களுடன்💥ராயபுரம் பகுதி கழகம் 💥"".",1183,,,,,1,scrapling_instagram_profile,2026-04-15T02:09:08.742373,,False,neutral,0.5826,3.0,
instagram,post,DWRjidsjztj,,https://www.instagram.com/princy.emalda/p/DWRjidsjztj/,v_sathyabama,,"""திருப்பூர் வடக்கு சட்ட மன்ற தொகுதியின் வெற்றி வேட்பாளர் அக்கா V.சத்தியபாமா அவர்களுடன்💥"".",4922,,,,,0,scrapling_instagram_profile,2026-04-15T02:09:12.874190,,False,negative,0.5127,3.0,
instagram,post,DWQubdpD21b,,https://www.instagram.com/sarath_siva_official/reel/DWQubdpD21b/,v_sathyabama,,"""நிர்வாக குழு தலைமை ஒருங்கிணைப்பாளர் மாண்புமிகு முன்னாள் அமைச்சர் K.A.செங்கோட்டையன் அவர்களின் வழிகாட்டுதல்படி, ஈரோடு, திருப்பூர், கோயம்புத்தூர், நீலகிரி, தருமபுரி, கிருஷ்ணகிரி மாவட்டங்களின் தேர்தல் கண்காணிப்பாளர், v.சத்தியபாமா EX MPஅவர்கள்,முன்னிலையில், திருப்பூர் மாவட்ட வடக்கு தொகுதி, ஒன்றிய, பகுதி, மற்றும் கிளைக் கழக நிர்வாகிகள், சார்பு அமைப்பு நிர்வாகிகள், தொண்டர்கள், பொதுமக்கள் பெருந்திரளாக கலந்து கொண்டு விசில் சின்னத்திற்கு பிரச்சாரம் மேற்கொண்டனர் #விசில் #தமிழகவெற்றிக்கழகம் #tamilagavettrikazhagam | #Whistle | #tvk | vijaythalapathy | TVKForTN2026 | 🇪🇦"".",7946,,,,,82,scrapling_instagram_profile,2026-04-15T02:09:18.219239,,False,neutral,0.6662,3.0,
instagram,post,DWQtpNcEzcf,,https://www.instagram.com/tvktiruppur_offl/reel/DWQtpNcEzcf/,v_sathyabama,,"""திருப்பூர் வடக்கு மண்ணில்... வெற்றி வேல் முருகனின் அருளாசியுடன்! 🚩 ​ நமது அன்பிற்குரிய திருமதி. சத்தியபாமா அக்கா அவர்கள் 🔥💐💐 . . . #tvktiruppur  #sathiyabamaakka #thalapathyvijay #tvk #ramtvk"".",,,,,,,scrapling_instagram_profile,2026-04-15T02:09:22.839220,,False,neutral,0.4754,3.0,
instagram,post,DWQM2gIja8c,,https://www.instagram.com/unluckyboy_akash_/p/DWQM2gIja8c/,v_sathyabama,,"""தமிழக வெற்றிக் கழகத்தின் தலைவர் தளபதி விஜய் அவர்களின் வாழ்த்துக்களுடன்  . . . இன்று பிறந்தநாள் விழா காணும் தமிழக வெற்றிக் கழகத்தின் கொங்கு மண்டல தேர்தல் கண்காணிப்பாளர் முன்னாள் நாடாளுமன்ற உறுப்பினர் அன்பு அக்கா @v_sathyabama அவர்களுக்கு இனிய பிறந்தநாள் வாழ்த்துக்கள்...🙏🎉"".",328,,,,,0,scrapling_instagram_profile,2026-04-15T02:09:27.880856,,False,neutral,0.4567,3.0,
instagram,post,DWPB6I_k4dY,,https://www.instagram.com/tvktiruppur_offl/reel/DWPB6I_k4dY/,v_sathyabama,,"""அக்காவின் வாழ்த்துகளோடு ஒரு புதிய தொடக்கம்! ✨ ​ராயபுரம் பகுதிகழகம் உருவாக்கிய சிறப்புத் துண்டினை, நமது அன்பிற்குரிய திருமதி. சத்தியபாமா அக்கா அவர்கள் இன்று அறிமுகம் செய்தார்கள். இந்தத் துண்டு நமது கட்சியின் உழைப்பிற்கும், ராயபுரம் மக்களின் அன்புக்கும் ஒரு அடையாளம். அக்காவின் புன்னகையோடு களப்பணி தொடரும்! ✊  பகுதி கழக செயலாளர் திரு.விஜயகுமார், மற்றும் பகுதி நிர்வாகிகள் முத்துகிருஷ்ணன், பிரின்சி மற்றும் பலர் கலந்துகொண்டனர்"".",,,,,,,scrapling_instagram_profile,2026-04-15T02:09:32.533311,,False,neutral,0.5278,0.0,
instagram,post,DWPBeGcj72D,,https://www.instagram.com/tirupur_appas_tvk/p/DWPBeGcj72D/,v_sathyabama,,"""இன்று  வடக்கு சட்டமன்ற தொகுதி வெற்றி வேட்பாளர் அக்கா சத்தியபாமாExMp  அவர்களுக்கு இன்று மாவட்ட இணை செயலாளர் மற்றும் மாவட்ட இளைஞர் அணி தலைமை ஏற்பாட்டில் மரியாதை நிமித்தமாக சந்தித்த அழகிய தருணம் இதில் மாவட்ட கழக நிர்வாகிகள் மற்றும் பகுதி கழக நிர்வாகிகள் மற்றும் வடக்கு மாநகர் இளைஞர் அணி மற்றும் வார்டு கிளை இளைஞரணி நிர்வாகிகள் அனைவரும் கலந்து கொண்டனர்🇪🇸"".",19000,,,,,55,scrapling_instagram_profile,2026-04-15T02:09:39.227060,,False,neutral,0.5905,0.0,
instagram,post,DWOGplOAYeo,,https://www.instagram.com/arjun_tvk__/p/DWOGplOAYeo/,v_sathyabama,,"""🇪🇦தமிழக வெற்றிக் கழகம்❤️‍🔥 கொங்கு மண்டல தேர்தல் கண்காணிப்பாளர் மற்றும் திருப்பூர் வடக்கு சட்டமன்ற வெற்றி வேட்பாளர்🔥 அன்பு அக்கா திருமதி சத்தியபாமா💥 Ex.MP அக்கா அவர்களை சந்தித்த தருணம் ❤️💐 #tvkparty #tvk #politician #akka #mlacandidate"".",905,,,,,4,scrapling_instagram_profile,2026-04-15T02:09:44.439124,,False,neutral,0.5784,3.0,
